,h3,count,geometry
906,88194e6023fffff,7,"POLYGON ((0.2325570240631967 51.59701942232386, 0.2258517124965959 51.5958513086219, 0.224601946257903 51.59139116515831, 0.2300567176312026 51.5880994046952, 0.2367609570864762 51.58926756415429, 0.2380114971670743 51.59372743830468, 0.2325570240631967 51.59701942232386))"
907,88194e6025fffff,8,"POLYGON ((0.2161882646732982 51.60689421607449, 0.2094811709385191 51.60572547714953, 0.208232292976807 51.6012652880234, 0.2136897340494767 51.59797410694583, 0.2203957553858135 51.59914289134437, 0.2216454079351628 51.60360281133218, 0.2161882646732982 51.60689421607449))"
908,88194e6027fffff,12,"POLYGON ((0.2203957553858135 51.59914289134437, 0.2136897340494767 51.59797410694583, 0.2124407420648538 51.59351369426903, 0.2178969970497947 51.5902223351893, 0.224601946257903 51.59139116515831, 0.2258517124965959 51.5958513086219, 0.2203957553858135 51.59914289134437))"
909,88194e6029fffff,4,"POLYGON ((0.2363088514481184 51.61039765823563, 0.2296021051088838 51.60923030657944, 0.2283517918833901 51.60477087937378, 0.2338074507878846 51.60147907307325, 0.240513124492171 51.6026464704797, 0.241764211814097 51.60710562842172, 0.2363088514481184 51.61039765823563))"
910,88194e602bfffff,3,"POLYGON ((0.240513124492171 51.6026464704797, 0.2338074507878846 51.60147907307325, 0.2325570240631967 51.59701942232386, 0.2380114971670743 51.59372743830468, 0.2447160985068965 51.59489488155818, 0.2459672989945419 51.59935426296914, 0.240513124492171 51.6026464704797))"
911,88194e602dfffff,5,"POLYGON ((0.2241452599900777 51.61252193492183, 0.2174378033898893 51.61135391244375, 0.2161882646732982 51.60689421607449, 0.2216454079351628 51.60360281133218, 0.2283517918833901 51.60477087937378, 0.2296021051088838 51.60923030657944, 0.2241452599900777 51.61252193492183))"
912,88194e6033fffff,3,"POLYGON ((0.2531181516751006 51.57939050174704, 0.2464156942530576 51.57822296650929, 0.2451649278899914 51.57376264598525, 0.2506158460726381 51.570470130247, 0.257317231941236 51.57163771162181, 0.2585687710679739 51.5760977625832, 0.2531181516751006 51.57939050174704))"
913,88194e6035fffff,2,"POLYGON ((0.2367609570864762 51.58926756415429, 0.2300567176312026 51.5880994046952, 0.2288068378464848 51.58363903789856, 0.2342604238957387 51.58034709993439, 0.2409635915099337 51.58151530524733, 0.2422142448032918 51.58597540265595, 0.2367609570864762 51.58926756415429))"
914,88194e6037fffff,1,"POLYGON ((0.2409635915099337 51.58151530524733, 0.2342604238957387 51.58034709993439, 0.2330104307082197 51.57588650994754, 0.2384628318467028 51.57259439472178, 0.2451649278899914 51.57376264598525, 0.2464156942530576 51.57822296650929, 0.2409635915099337 51.58151530524733))"
915,88194e6039fffff,1,"POLYGON ((0.2568729782158132 51.5927692696437, 0.250169087559332 51.59160249659043, 0.2489177740490539 51.58714289185324, 0.2543695780650423 51.58385032966774, 0.2610723966450552 51.5850171488514, 0.2623244831727974 51.58947648407554, 0.2568729782158132 51.5927692696437))"
916,88194e603bfffff,3,"POLYGON ((0.2610723966450552 51.5850171488514, 0.2543695780650423 51.58385032966774, 0.2531181516751006 51.57939050174704, 0.2585687710679739 51.5760977625832, 0.2652705178419325 51.57726462799386, 0.2665227169163755 51.58172418632679, 0.2610723966450552 51.5850171488514))"
917,88194e603dfffff,1,"POLYGON ((0.2447160985068965 51.59489488155818, 0.2380114971670743 51.59372743830468, 0.2367609570864762 51.58926756415429, 0.2422142448032918 51.58597540265595, 0.2489177740490539 51.58714289185324, 0.250169087559332 51.59160249659043, 0.2447160985068965 51.59489488155818))"
918,88194e6047fffff,1,"POLYGON ((0.2643875604233902 51.61952035967501, 0.2576808016322585 51.61835511132477, 0.2564283927822228 51.61389693927648, 0.2618819690850548 51.61060428497753, 0.2685876547525874 51.61176957944453, 0.2698408371279837 51.61622748207906, 0.2643875604233902 51.61952035967501))"
919,88194e6061fffff,1,"POLYGON ((0.2400623210466284 51.62377374451928, 0.2333541393784935 51.62260715502016, 0.232103278817709 51.61814844444388, 0.2375598254611395 51.61485659256611, 0.2442669339703743 51.61602322780852, 0.2455185688821881 51.62048166917077, 0.2400623210466284 51.62377374451928))"
920,88194e6063fffff,1,"POLYGON ((0.2442669339703743 51.61602322780852, 0.2375598254611395 51.61485659256611, 0.2363088514481184 51.61039765823563, 0.241764211814097 51.60710562842172, 0.248470247435135 51.60827230950433, 0.2497219954655325 51.61273097454599, 0.2442669339703743 51.61602322780852))"
921,88194e6065fffff,2,"POLYGON ((0.2278964060436205 51.62589882872237, 0.2211875136228817 51.6247315682761, 0.2199374278259562 51.62027258858582, 0.2253954595730358 51.61698113844113, 0.232103278817709 51.61814844444388, 0.2333541393784935 51.62260715502016, 0.2278964060436205 51.62589882872237))"
922,88194e606bfffff,5,"POLYGON ((0.2522260393402949 51.62164758797119, 0.2455185688821881 51.62048166917077, 0.2442669339703743 51.61602322780852, 0.2497219954655325 51.61273097454599, 0.2564283927822228 51.61389693927648, 0.2576808016322585 51.61835511132477, 0.2522260393402949 51.62164758797119))"
923,88194e606dfffff,1,"POLYGON ((0.2358564081065337 51.63152385925463, 0.2291471530087381 51.63035731540188, 0.2278964060436205 51.62589882872237, 0.2333541393784935 51.62260715502016, 0.2400623210466284 51.62377374451928, 0.2413138426966095 51.62823196205956, 0.2358564081065337 51.63152385925463))"
924,88194e6087fffff,1,"POLYGON ((0.2820500414205896 51.54625055155473, 0.275352579167485 51.54508350027088, 0.2741005905199455 51.54062255857551, 0.2795452929907377 51.53732893811058, 0.2862416847891291 51.53849603610367, 0.2874944444589422 51.54295670783788, 0.2820500414205896 51.54625055155473))"
925,88194e608dfffff,5,"POLYGON ((0.28580853236129 51.55963118460226, 0.2791096394553845 51.55846489565387, 0.2778571035965353 51.55400466885149, 0.2833026892560506 51.55071100089448, 0.2900005111852632 51.55187733654581, 0.2912538183190841 51.55633729343667, 0.28580853236129 51.55963118460226))"
926,88194e60a5fffff,3,"POLYGON ((0.2456134224945702 51.55262652577057, 0.238913829877067 51.55145746649902, 0.2376641567644744 51.54699571551843, 0.2431133039006078 51.54370329345669, 0.249811826009688 51.54487239887841, 0.2510622713785807 51.54933388019711, 0.2456134224945702 51.55262652577057))"
927,88194e60a7fffff,2,"POLYGON ((0.249811826009688 51.54487239887841, 0.2431133039006078 51.54370329345669, 0.2418635177672177 51.53924131992589, 0.2473114817065239 51.53594872153887, 0.2540089335769017 51.53711787320718, 0.2552594916342494 51.54157957700132, 0.249811826009688 51.54487239887841))"
928,88194e60adfffff,4,"POLYGON ((0.2535637087440631 51.55825612792497, 0.2468637550323664 51.55708778447072, 0.2456134224945702 51.55262652577057, 0.2510622713785807 51.54933388019711, 0.2577611543295155 51.55050226989148, 0.25901225904468 51.55496325890461, 0.2535637087440631 51.55825612792497))"
929,88194e60b5fffff,1,"POLYGON ((0.2661521585934865 51.53499335772978, 0.2594554163544112 51.53382487526589, 0.2582047457511609 51.52936294913935, 0.2636500460938374 51.52606977537331, 0.2703457183816846 51.52723830436642, 0.2715971601656668 51.53169996058179, 0.2661521585934865 51.53499335772978))"
930,88194e60c1fffff,1,"POLYGON ((0.3017144473665863 51.57088059117899, 0.2950148352674573 51.56971573376007, 0.2937609803214722 51.56525649208517, 0.2992059662462077 51.56196237777604, 0.3059045068651112 51.56312728207786, 0.3071591329268367 51.56758625379138, 0.3017144473665863 51.57088059117899))"
931,88194e60c5fffff,6,"POLYGON ((0.2895686661853112 51.57300967211362, 0.2828683420732613 51.5718441456124, 0.2816152586550449 51.5673846340757, 0.2870617277084513 51.56409091888748, 0.2937609803214722 51.56525649208517, 0.2950148352674573 51.56971573376007, 0.2895686661853112 51.57300967211362))"
932,88194e60cbfffff,1,"POLYGON ((0.3138580325590778 51.56875044237639, 0.3071591329268367 51.56758625379138, 0.3059045068651112 51.56312728207786, 0.3113480096191734 51.55983276899564, 0.3180458377902913 51.56099700464988, 0.3193012345557515 51.56545570630261, 0.3138580325590778 51.56875044237639))"
933,88194e60e1fffff,3,"POLYGON ((0.269467342362441 51.56951170745328, 0.2627666671241037 51.56834479571901, 0.2615150154033256 51.56388452185976, 0.2669632667891638 51.5605914294574, 0.2736628707621759 51.56175838761177, 0.2749152945020643 51.56621839173382, 0.269467342362441 51.56951170745328))"
934,88194e60e3fffff,2,"POLYGON ((0.2736628707621759 51.56175838761177, 0.2669632667891638 51.5605914294574, 0.2657115026169678 51.55613093284317, 0.271158570618571 51.5528376641806, 0.2778571035965353 51.55400466885149, 0.2791096394553845 51.55846489565387, 0.2736628707621759 51.56175838761177))"
935,88194e60e7fffff,3,"POLYGON ((0.2615150154033256 51.56388452185976, 0.2548147008179529 51.56271689425132, 0.2535637087440631 51.55825612792497, 0.25901225904468 51.55496325890461, 0.2657115026169678 51.55613093284317, 0.2669632667891638 51.5605914294574, 0.2615150154033256 51.56388452185976))"
936,88194e60e9fffff,3,"POLYGON ((0.2774206895113907 51.57513768458401, 0.2707196538408829 51.57397148875216, 0.269467342362441 51.56951170745328, 0.2749152945020643 51.56621839173382, 0.2816152586550449 51.5673846340757, 0.2828683420732613 51.5718441456124, 0.2774206895113907 51.57513768458401))"
937,88194e60edfffff,1,"POLYGON ((0.2652705178419325 51.57726462799386, 0.2585687710679739 51.5760977625832, 0.257317231941236 51.57163771162181, 0.2627666671241037 51.56834479571901, 0.269467342362441 51.56951170745328, 0.2707196538408829 51.57397148875216, 0.2652705178419325 51.57726462799386))"
938,88194e6103fffff,2,"POLYGON ((0.1796845204657443 51.61325778705183, 0.1729753001202762 51.61208703398831, 0.1717287483951806 51.60762603804846, 0.1771906410784002 51.60433606399499, 0.1838987889770053 51.6055068619717, 0.1851461165265667 51.60996758907395, 0.1796845204657443 51.61325778705183))"
939,88194e6107fffff,2,"POLYGON ((0.1675122198859038 51.61537682901474, 0.1608022915881067 51.61420540407568, 0.1595565160997309 51.60974413939871, 0.1650198925597453 51.60645456838314, 0.1717287483951806 51.60762603804846, 0.1729753001202762 51.61208703398831, 0.1675122198859038 51.61537682901474))"
940,88194e6109fffff,1,"POLYGON ((0.1834267048474035 51.62663858008392, 0.1767160472412649 51.62546858855699, 0.1754689495046317 51.62100830928383, 0.1809317331808732 51.6177182903109, 0.1876413178158344 51.61888832674383, 0.1888891916329077 51.6233483372289, 0.1834267048474035 51.62663858008392))"
941,88194e610bfffff,2,"POLYGON ((0.1876413178158344 51.61888832674383, 0.1809317331808732 51.6177182903109, 0.1796845204657443 51.61325778705183, 0.1851461165265667 51.60996758907395, 0.1918546284604305 51.61113767050991, 0.1931026169218122 51.61559790490598, 0.1876413178158344 51.61888832674383))"
942,88194e6115fffff,2,"POLYGON ((0.1838987889770053 51.6055068619717, 0.1771906410784002 51.60433606399499, 0.1759439743288499 51.5998748442798, 0.1814046798747577 51.59658469143909, 0.1881117555963636 51.59775553442592, 0.1893591978363865 51.60221648522859, 0.1838987889770053 51.6055068619717))"
943,88194e6117fffff,7,"POLYGON ((0.1881117555963636 51.59775553442592, 0.1814046798747577 51.59658469143909, 0.1801578982447682 51.59212324809137, 0.1856174170670813 51.5888329167032, 0.1923234208814658 51.59000380479707, 0.1935709776681128 51.59446497915736, 0.1881117555963636 51.59775553442592))"
944,88194e6119fffff,1,"POLYGON ((0.2040225433644547 51.60901647998533, 0.1973147403009711 51.60784706992892, 0.1960666373392074 51.60338661176461, 0.2015255623282346 51.60009583268013, 0.208232292976807 51.6012652880234, 0.2094811709385191 51.60572547714953, 0.2040225433644547 51.60901647998533))"
945,88194e611bfffff,3,"POLYGON ((0.208232292976807 51.6012652880234, 0.2015255623282346 51.60009583268013, 0.2002773450098499 51.5956351508903, 0.2057350835611029 51.59234419354206, 0.2124407420648538 51.59351369426903, 0.2136897340494767 51.59797410694583, 0.208232292976807 51.6012652880234))"
946,88194e611dfffff,2,"POLYGON ((0.1918546284604305 51.61113767050991, 0.1851461165265667 51.60996758907395, 0.1838987889770053 51.6055068619717, 0.1893591978363865 51.60221648522859, 0.1960666373392074 51.60338661176461, 0.1973147403009711 51.60784706992892, 0.1918546284604305 51.61113767050991))"
947,88194e6127fffff,1,"POLYGON ((0.1352054783964476 51.61397711553494, 0.1284945015087656 51.61280362931689, 0.1272509408416923 51.60834133495644, 0.1327175798109906 51.6050527953096, 0.1394274844613096 51.60622632579015, 0.1406718222670348 51.61068835164019, 0.1352054783964476 51.61397711553494))"
948,88194e6131fffff,6,"POLYGON ((0.1637740017127657 51.60199307985583, 0.1570655106077089 51.60082089361764, 0.1558202805267847 51.59635891259619, 0.1612827654577997 51.59306938658479, 0.1679901846245802 51.59424161755636, 0.1692361906859986 51.59870332979119, 0.1637740017127657 51.60199307985583))"
949,88194e6133fffff,2,"POLYGON ((0.1679901846245802 51.59424161755636, 0.1612827654577997 51.59306938658479, 0.1600374199726085 51.58860718192374, 0.1654987178950256 51.58531747708115, 0.1722050653930563 51.5864897528831, 0.1734511865248121 51.59095168868251, 0.1679901846245802 51.59424161755636))"
950,88194e6135fffff,7,"POLYGON ((0.1516018382544458 51.60411024055795, 0.1448926401467545 51.60293738232244, 0.1436481864582097 51.59847513261487, 0.1491121543723979 51.59518600981414, 0.1558202805267847 51.59635891259619, 0.1570655106077089 51.60082089361764, 0.1516018382544458 51.60411024055795))"
951,88194e6137fffff,1,"POLYGON ((0.1558202805267847 51.59635891259619, 0.1491121543723979 51.59518600981414, 0.147867584945491 51.59072353639197, 0.153330365502111 51.5874342344982, 0.1600374199726085 51.58860718192374, 0.1612827654577997 51.59306938658479, 0.1558202805267847 51.59635891259619))"
952,88194e6139fffff,5,"POLYGON ((0.1717287483951806 51.60762603804846, 0.1650198925597453 51.60645456838314, 0.1637740017127657 51.60199307985583, 0.1692361906859986 51.59870332979119, 0.1759439743288499 51.5998748442798, 0.1771906410784002 51.60433606399499, 0.1717287483951806 51.60762603804846))"
953,88194e613bfffff,6,"POLYGON ((0.1759439743288499 51.5998748442798, 0.1692361906859986 51.59870332979119, 0.1679901846245802 51.59424161755636, 0.1734511865248121 51.59095168868251, 0.1801578982447682 51.59212324809137, 0.1814046798747577 51.59658469143909, 0.1759439743288499 51.5998748442798))"
954,88194e613dfffff,1,"POLYGON ((0.1595565160997309 51.60974413939871, 0.1528469527868203 51.60857199779691, 0.1516018382544458 51.60411024055795, 0.1570655106077089 51.60082089361764, 0.1637740017127657 51.60199307985583, 0.1650198925597453 51.60645456838314, 0.1595565160997309 51.60974413939871))"
955,88194e6153fffff,5,"POLYGON ((0.2119794735631079 51.6146451389663, 0.2052713071596603 51.61347644541809, 0.2040225433644547 51.60901647998533, 0.2094811709385191 51.60572547714953, 0.2161882646732982 51.60689421607449, 0.2174378033898893 51.61135391244375, 0.2119794735631079 51.6146451389663))"
956,88194e6159fffff,1,"POLYGON ((0.2157282948334745 51.62802283998359, 0.2090186921180269 51.62685490834181, 0.2077693814977359 51.62239565963759, 0.2132288983033833 51.61910461157437, 0.2199374278259562 51.62027258858582, 0.2211875136228817 51.6247315682761, 0.2157282948334745 51.62802283998359))"
957,88194e615bfffff,2,"POLYGON ((0.2199374278259562 51.62027258858582, 0.2132288983033833 51.61910461157437, 0.2119794735631079 51.6146451389663, 0.2174378033898893 51.61135391244375, 0.2241452599900777 51.61252193492183, 0.2253954595730358 51.61698113844113, 0.2199374278259562 51.62027258858582))"
958,88194e6181fffff,5,"POLYGON ((0.2049506143034499 51.566746207238, 0.1982478245925303 51.56557518324212, 0.1970005848786077 51.56111284679339, 0.2024553609400131 51.55782180361292, 0.2091570798222692 51.55899287310289, 0.2104050933592776 51.56345494026458, 0.2049506143034499 51.566746207238))"
959,88194e6183fffff,5,"POLYGON ((0.2091570798222692 51.55899287310289, 0.2024553609400131 51.55782180361292, 0.2012080070639924 51.55335924424647, 0.2066615984676783 51.55006802371719, 0.2133622467908037 51.55123913879789, 0.214610374156919 51.55570142880246, 0.2091570798222692 51.55899287310289))"
960,88194e6185fffff,8,"POLYGON ((0.1927918634605599 51.56886604883411, 0.1860883658918533 51.56769435408336, 0.1848419004123514 51.56323174844787, 0.1902981581546551 51.55994110673518, 0.1970005848786077 51.56111284679339, 0.1982478245925303 51.56557518324212, 0.1927918634605599 51.56886604883411))"
